customer_id,name,email,phone,country,city,registration_date
CUST14195170,Michelle White,michelle.white143@example.com,+1-620-752-9013,India,Hyderabad,2025-09-26 20:58:32.794066
CUST99001833,Ashley Williams,ashley.williams392@example.com,+1-401-549-9676,Spain,Unknown,2025-07-30 20:58:32.794066
CUST67576489,Paul Taylor,paul.taylor225@example.com,+1-482-746-9127,Brazil,Unknown,2025-10-03 20:58:32.794066
CUST20961261,Patricia Lee,patricia.lee75@example.com,+1-640-701-8363,Canada,Vancouver,2025-11-09 20:58:32.794066
CUST82933018,Ashley Taylor,ashley.taylor499@example.com,+1-227-299-4683,Sweden,Unknown,2025-07-05 20:58:32.794066
CUST26567671,Joshua Brown,joshua.brown248@example.com,+1-579-809-5501,Italy,Unknown,2026-02-08 20:58:32.794066
CUST41482272,Betty Martin,betty.martin420@example.com,+1-978-202-4596,Italy,Unknown,2026-01-15 20:58:32.794066
CUST96129045,Joshua Wilson,joshua.wilson986@example.com,+1-258-228-5939,Brazil,Unknown,2025-11-06 20:58:32.794066
CUST97005813,Linda Martin,linda.martin866@example.com,+1-413-677-6446,Norway,Unknown,2024-10-29 20:58:32.794066
CUST78932235,Mary Lopez,mary.lopez189@example.com,+1-899-268-8454,Canada,Ottawa,2024-10-27 20:58:32.794066
CUST00462192,Christopher Thomas,christopher.thomas785@example.com,+1-500-944-2985,Japan,Unknown,2025-07-06 20:58:32.794066
CUST95209715,Patricia Perez,patricia.perez566@example.com,+1-763-147-3144,Italy,Unknown,2025-09-30 20:58:32.794066
CUST13442480,Charles Robinson,charles.robinson186@example.com,+1-355-294-5896,Germany,Hamburg,2025-03-08 20:58:32.794066
CUST77364810,Barbara Lee,barbara.lee478@example.com,+1-244-190-9788,Norway,Unknown,2024-03-02 20:58:32.794066
CUST34383785,Richard Perez,richard.perez539@example.com,+1-567-220-6917,Netherlands,Unknown,2025-10-07 20:58:32.794066
CUST68913112,Nancy Smith,nancy.smith93@example.com,+1-341-881-3982,Germany,Hamburg,2025-06-30 20:58:32.794066
CUST87193786,Mark Harris,mark.harris601@example.com,+1-806-780-6235,India,Bangalore,2025-07-21 20:58:32.794066
CUST27955563,Steven Hernandez,steven.hernandez964@example.com,+1-221-984-1211,Norway,Unknown,2024-05-15 20:58:32.794066
CUST08926083,Sarah Smith,sarah.smith650@example.com,+1-761-168-8475,Canada,Montreal,2024-09-02 20:58:32.794066
CUST92673085,Sarah Harris,sarah.harris635@example.com,+1-818-868-5326,Italy,Unknown,2026-01-12 20:58:32.794066
CUST81975421,Susan Brown,susan.brown388@example.com,+1-725-934-8116,France,Marseille,2025-01-29 20:58:32.794066
CUST05341843,Richard Walker,richard.walker433@example.com,+1-284-804-3562,Spain,Unknown,2024-08-31 20:58:32.794066
CUST75599087,Robert Lewis,robert.lewis78@example.com,+1-510-994-4291,Norway,Unknown,2025-07-05 20:58:32.794066
CUST19239672,Linda White,linda.white259@example.com,+1-620-894-5903,Denmark,Unknown,2024-03-10 20:58:32.794066
CUST14616358,Michael Sanchez,michael.sanchez853@example.com,+1-176-810-1832,Germany,Berlin,2024-09-12 20:58:32.794066
CUST21582077,Daniel Miller,daniel.miller379@example.com,+1-125-147-2051,Singapore,Unknown,2025-02-12 20:58:32.794066
CUST39325336,Joseph White,joseph.white349@example.com,+1-685-475-9058,France,Toulouse,2025-01-20 20:58:32.794066
CUST46432282,Donald Thompson,donald.thompson4@example.com,+1-746-325-7564,United Kingdom,Leeds,2025-05-15 20:58:32.794066
CUST89914363,Margaret Gonzalez,margaret.gonzalez139@example.com,+1-575-710-9390,United Kingdom,Leeds,2025-11-20 20:58:32.794066
CUST91398723,Mark Brown,mark.brown39@example.com,+1-889-214-5379,Mexico,Unknown,2025-11-14 20:58:32.794066
CUST90412654,Emily Moore,emily.moore147@example.com,+1-626-583-4637,Germany,Berlin,2025-12-06 20:58:32.794066
CUST19432610,Lisa Davis,lisa.davis623@example.com,+1-496-633-2278,India,Hyderabad,2026-02-16 20:58:32.794066
CUST49864417,Donna Thomas,donna.thomas336@example.com,+1-495-284-7128,Norway,Unknown,2025-08-28 20:58:32.794066
CUST83344647,David Taylor,david.taylor91@example.com,+1-947-257-6966,United Kingdom,Birmingham,2025-07-20 20:58:32.794066
CUST57974783,Betty Hernandez,betty.hernandez233@example.com,+1-819-524-4275,Canada,Toronto,2025-10-15 20:58:32.794066
CUST61890671,Daniel Miller,daniel.miller971@example.com,+1-647-459-1094,Italy,Unknown,2024-11-26 20:58:32.794066
CUST31896233,Paul Lee,paul.lee474@example.com,+1-424-628-2267,Netherlands,Unknown,2026-01-10 20:58:32.794066
CUST66414281,Jennifer Clark,jennifer.clark364@example.com,+1-303-372-2216,India,Chennai,2025-12-15 20:58:32.794066
CUST58889512,Michelle Davis,michelle.davis518@example.com,+1-256-508-3956,India,Delhi,2026-02-10 20:58:32.794066
CUST11396158,Nancy White,nancy.white219@example.com,+1-732-810-7376,United States,Los Angeles,2026-02-02 20:58:32.794066
CUST41097220,Mary Garcia,mary.garcia21@example.com,+1-340-886-5321,Spain,Unknown,2026-02-10 20:58:32.794066
CUST83214395,Jennifer Williams,jennifer.williams82@example.com,+1-341-168-6660,Spain,Unknown,2026-02-09 20:58:32.794066
CUST63628441,Kimberly Williams,kimberly.williams351@example.com,+1-592-779-9081,United States,Chicago,2025-11-29 20:58:32.794066
CUST92447481,Thomas Brown,thomas.brown688@example.com,+1-323-303-8334,Norway,Unknown,2026-01-15 20:58:32.794066
CUST10665497,Joseph Perez,joseph.perez183@example.com,+1-568-802-2431,Singapore,Unknown,2025-07-14 20:58:32.794066
CUST19546531,Emily Gonzalez,emily.gonzalez544@example.com,+1-958-960-3153,Denmark,Unknown,2026-02-06 20:58:32.794066
CUST62281591,Daniel Thompson,daniel.thompson746@example.com,+1-470-228-6931,Mexico,Unknown,2024-12-29 20:58:32.794066
CUST31129639,Lisa Rodriguez,lisa.rodriguez486@example.com,+1-211-824-6379,South Korea,Unknown,2025-11-15 20:58:32.794066
CUST73161998,Donald Lee,donald.lee359@example.com,+1-789-769-9171,Japan,Unknown,2025-12-30 20:58:32.794066
CUST84790272,Charles Sanchez,charles.sanchez734@example.com,+1-862-481-6599,Japan,Unknown,2024-12-18 20:58:32.794066
CUST64906896,Paul Martinez,paul.martinez271@example.com,+1-910-473-1231,Brazil,Unknown,2025-08-06 20:58:32.794066
CUST51869342,Betty Robinson,betty.robinson279@example.com,+1-712-656-5198,Japan,Unknown,2024-11-01 20:58:32.794066
CUST65953603,Joshua Martin,joshua.martin906@example.com,+1-157-918-8425,Brazil,Unknown,2025-11-07 20:58:32.794066
CUST07350790,Linda Walker,linda.walker67@example.com,+1-661-225-6343,United Kingdom,Manchester,2025-10-09 20:58:32.794066
CUST21450042,Patricia White,patricia.white852@example.com,+1-600-918-6972,Netherlands,Unknown,2025-03-10 20:58:32.794066
CUST09208130,Sarah Thomas,sarah.thomas548@example.com,+1-584-396-1441,Australia,Melbourne,2025-10-15 20:58:32.794066
CUST53137498,Patricia Garcia,patricia.garcia636@example.com,+1-560-600-9866,Sweden,Unknown,2025-09-21 20:58:32.794066
CUST07470858,Paul Harris,paul.harris95@example.com,+1-321-822-8814,Mexico,Unknown,2025-01-30 20:58:32.794066
CUST39197841,Donald Martin,donald.martin940@example.com,+1-269-755-5651,Brazil,Unknown,2025-12-07 20:58:32.794066
CUST73014747,Donald Smith,donald.smith586@example.com,+1-385-475-1812,Brazil,Unknown,2026-01-04 20:58:32.794066
CUST43249421,Betty Rodriguez,betty.rodriguez313@example.com,+1-403-622-8706,Denmark,Unknown,2025-03-27 20:58:32.794066
CUST49063399,Daniel Gonzalez,daniel.gonzalez521@example.com,+1-294-140-6098,Norway,Unknown,2024-08-01 20:58:32.794066
CUST31299208,Joshua Gonzalez,joshua.gonzalez582@example.com,+1-831-927-5368,Mexico,Unknown,2025-11-20 20:58:32.794066
CUST98446427,Elizabeth Lopez,elizabeth.lopez350@example.com,+1-666-893-3199,Australia,Brisbane,2025-10-09 20:58:32.794066
CUST07575542,Joseph Ramirez,joseph.ramirez82@example.com,+1-746-435-9059,Spain,Unknown,2025-10-12 20:58:32.794066
CUST47469943,Sandra Thompson,sandra.thompson368@example.com,+1-668-230-1661,Japan,Unknown,2024-04-23 20:58:32.794066
CUST04349515,Susan Rodriguez,susan.rodriguez259@example.com,+1-115-231-2126,Norway,Unknown,2024-02-20 20:58:32.794066
CUST27049564,Daniel White,daniel.white184@example.com,+1-870-784-4115,Norway,Unknown,2025-09-06 20:58:32.794066
CUST86836342,Elizabeth Harris,elizabeth.harris279@example.com,+1-519-905-5664,Sweden,Unknown,2025-06-13 20:58:32.794066
CUST74208988,Barbara Ramirez,barbara.ramirez835@example.com,+1-412-529-1428,South Korea,Unknown,2025-12-13 20:58:32.794066
CUST11628390,Lisa Williams,lisa.williams104@example.com,+1-665-540-2641,Italy,Unknown,2024-06-01 20:58:32.794066
CUST12816993,Charles Anderson,charles.anderson436@example.com,+1-364-567-6289,United Kingdom,Manchester,2025-12-31 20:58:32.794066
CUST75552244,Joshua Ramirez,joshua.ramirez292@example.com,+1-515-129-8561,Sweden,Unknown,2025-06-17 20:58:32.794066
CUST12317704,Mary Brown,mary.brown387@example.com,+1-266-704-9416,Germany,Frankfurt,2025-09-18 20:58:32.794066
CUST55028209,David Robinson,david.robinson276@example.com,+1-804-851-1308,Mexico,Unknown,2024-10-29 20:58:32.794066
CUST75162311,Paul Williams,paul.williams5@example.com,+1-728-753-8298,Spain,Unknown,2026-01-11 20:58:32.794066
CUST60417448,Anthony Sanchez,anthony.sanchez363@example.com,+1-692-888-5553,Norway,Unknown,2025-12-12 20:58:32.794066
CUST04926369,Mary Clark,mary.clark304@example.com,+1-142-353-5705,Netherlands,Unknown,2025-11-24 20:58:32.794066
CUST21082389,Joshua Moore,joshua.moore367@example.com,+1-623-649-9212,Canada,Calgary,2025-11-01 20:58:32.794066
CUST24149954,Anthony Robinson,anthony.robinson750@example.com,+1-323-556-4438,Germany,Berlin,2025-08-10 20:58:32.794066
CUST25911299,Ashley Robinson,ashley.robinson639@example.com,+1-113-393-1826,South Korea,Unknown,2025-01-27 20:58:32.794066
CUST03453298,Paul Ramirez,paul.ramirez862@example.com,+1-318-989-4954,India,Delhi,2025-12-16 20:58:32.794066
CUST51074940,John Sanchez,john.sanchez204@example.com,+1-700-212-5121,Singapore,Unknown,2026-01-07 20:58:32.794066
CUST81698267,Patricia Sanchez,patricia.sanchez632@example.com,+1-700-795-5413,India,Bangalore,2025-09-22 20:58:32.794066
CUST33561830,Linda Davis,linda.davis716@example.com,+1-737-627-8047,Spain,Unknown,2026-01-03 20:58:32.794066
CUST00048509,Richard Smith,richard.smith360@example.com,+1-961-273-3202,Netherlands,Unknown,2026-01-30 20:58:32.794066
CUST81407697,Jessica Perez,jessica.perez165@example.com,+1-647-570-1365,United States,Phoenix,2026-02-11 20:58:32.794066
CUST78088004,Lisa Perez,lisa.perez853@example.com,+1-554-880-7678,Sweden,Unknown,2025-06-16 20:58:32.794066
CUST92625430,James Wilson,james.wilson838@example.com,+1-326-476-4841,Mexico,Unknown,2026-01-18 20:58:32.794066
CUST18607156,Jessica Thompson,jessica.thompson100@example.com,+1-742-581-2893,Singapore,Unknown,2025-11-17 20:58:32.794066
CUST92211174,Donald Lewis,donald.lewis426@example.com,+1-301-906-7918,Denmark,Unknown,2025-02-20 20:58:32.794066
CUST20698030,John Lopez,john.lopez662@example.com,+1-788-186-2430,Japan,Unknown,2025-05-12 20:58:32.794066
CUST83348402,Andrew Brown,andrew.brown366@example.com,+1-489-832-6836,Singapore,Unknown,2025-12-10 20:58:32.794066
CUST41003709,Kimberly Rodriguez,kimberly.rodriguez849@example.com,+1-517-658-9754,Italy,Unknown,2025-12-25 20:58:32.794066
CUST44981084,Michael Miller,michael.miller740@example.com,+1-430-841-9778,Brazil,Unknown,2025-08-28 20:58:32.794066
CUST05163573,Emily Harris,emily.harris476@example.com,+1-614-338-2073,Norway,Unknown,2025-09-07 20:58:32.794066
CUST53449894,Christopher Thomas,christopher.thomas810@example.com,+1-509-381-9260,Germany,Munich,2025-10-25 20:58:32.794066
CUST69599946,Mark Jackson,mark.jackson27@example.com,+1-134-545-1999,Australia,Melbourne,2024-09-29 20:58:32.794066
CUST24773482,Andrew Ramirez,andrew.ramirez337@example.com,+1-859-797-8661,Spain,Unknown,2025-08-30 20:58:32.794066
CUST78543841,Charles Rodriguez,charles.rodriguez453@example.com,+1-157-316-3907,Germany,Munich,2025-08-30 20:58:32.794066
CUST93241337,Patricia Taylor,patricia.taylor839@example.com,+1-342-291-9982,Denmark,Unknown,2025-09-30 20:58:32.794066
CUST77464679,Anthony Thompson,anthony.thompson469@example.com,+1-383-866-7494,Germany,Hamburg,2026-01-31 20:58:32.794066
CUST44697798,Mark Thompson,mark.thompson338@example.com,+1-151-120-5208,France,Nice,2025-05-15 20:58:32.794066
CUST87170105,Joseph Robinson,joseph.robinson356@example.com,+1-135-521-8576,Spain,Unknown,2025-01-10 20:58:32.794066
CUST49029324,Donald Miller,donald.miller260@example.com,+1-543-162-8635,Denmark,Unknown,2025-04-26 20:58:32.794066
CUST09537408,James Martinez,james.martinez674@example.com,+1-566-249-7219,United States,Houston,2025-05-13 20:58:32.794066
CUST31086089,Karen Lee,karen.lee8@example.com,+1-783-861-4058,Norway,Unknown,2025-10-03 20:58:32.794066
CUST67790994,Lisa Gonzalez,lisa.gonzalez171@example.com,+1-527-417-6590,Netherlands,Unknown,2025-10-09 20:58:32.794066
CUST31930882,Michelle Wilson,michelle.wilson500@example.com,+1-721-103-6358,Japan,Unknown,2025-11-05 20:58:32.794066
CUST43319739,Paul Davis,paul.davis821@example.com,+1-187-908-2653,France,Toulouse,2025-07-05 20:58:32.794066
CUST06890125,Thomas Miller,thomas.miller236@example.com,+1-275-955-4708,Sweden,Unknown,2025-11-14 20:58:32.794066
CUST07127125,Kimberly Brown,kimberly.brown885@example.com,+1-367-869-5498,Denmark,Unknown,2024-09-27 20:58:32.794066
CUST19345983,Andrew Lee,andrew.lee204@example.com,+1-133-982-6678,United Kingdom,Manchester,2026-01-24 20:58:32.794066
CUST84329526,Paul Lewis,paul.lewis969@example.com,+1-874-733-8500,Japan,Unknown,2025-03-20 20:58:32.794066
CUST42996699,Paul Jackson,paul.jackson396@example.com,+1-820-839-4167,Italy,Unknown,2025-12-10 20:58:32.794066
CUST54917297,Andrew Thomas,andrew.thomas439@example.com,+1-804-175-6711,Brazil,Unknown,2025-05-25 20:58:32.794066
CUST17348690,Donna Garcia,donna.garcia294@example.com,+1-532-814-8325,Germany,Berlin,2024-08-11 20:58:32.794066
CUST15181630,Mary Martin,mary.martin688@example.com,+1-908-256-6852,Australia,Perth,2025-01-19 20:58:32.794066
CUST28512696,John Lopez,john.lopez582@example.com,+1-274-600-1799,India,Chennai,2026-01-13 20:58:32.794066
CUST20728192,Patricia Thomas,patricia.thomas282@example.com,+1-296-325-8212,Australia,Perth,2025-05-15 20:58:32.794066
CUST05449068,Kimberly Harris,kimberly.harris849@example.com,+1-767-412-7337,Italy,Unknown,2025-06-21 20:58:32.794066
CUST32997318,Linda Garcia,linda.garcia509@example.com,+1-389-427-6959,Germany,Cologne,2025-03-09 20:58:32.794066
CUST27064403,Michael Williams,michael.williams302@example.com,+1-966-903-2090,Sweden,Unknown,2025-07-02 20:58:32.794066
CUST03140495,Jennifer Lee,jennifer.lee371@example.com,+1-372-486-3401,Singapore,Unknown,2026-02-18 20:58:32.794066
CUST90122442,Jessica Lopez,jessica.lopez787@example.com,+1-304-511-7457,India,Delhi,2025-09-10 20:58:32.794066
CUST46169051,Sarah Smith,sarah.smith64@example.com,+1-300-182-6368,Mexico,Unknown,2025-05-30 20:58:32.794066
CUST79000373,Christopher Garcia,christopher.garcia540@example.com,+1-678-346-2149,Canada,Vancouver,2025-08-19 20:58:32.794066
CUST29644365,Emily Anderson,emily.anderson48@example.com,+1-258-257-5740,Singapore,Unknown,2025-08-10 20:58:32.794066
CUST71461226,Emily Miller,emily.miller577@example.com,+1-246-914-6148,Australia,Brisbane,2025-10-04 20:58:32.794066
CUST33779447,Nancy Martin,nancy.martin407@example.com,+1-718-338-8920,United Kingdom,Manchester,2024-12-03 20:58:32.794066
CUST87049246,Michelle Moore,michelle.moore212@example.com,+1-491-614-5250,United States,Phoenix,2025-10-17 20:58:32.794066
CUST75812669,Betty Lopez,betty.lopez381@example.com,+1-715-561-9210,Spain,Unknown,2025-09-11 20:58:32.794066
CUST07057074,Joshua Moore,joshua.moore931@example.com,+1-660-239-4070,Australia,Adelaide,2025-10-07 20:58:32.794066
CUST64957047,Steven Harris,steven.harris166@example.com,+1-773-935-8764,Italy,Unknown,2025-12-17 20:58:32.794066
CUST91380067,Mark Brown,mark.brown612@example.com,+1-642-939-6214,Australia,Brisbane,2025-01-21 20:58:32.794066
CUST03922871,Barbara Miller,barbara.miller975@example.com,+1-289-321-3624,Japan,Unknown,2025-03-19 20:58:32.794066
CUST90540175,Sandra Lee,sandra.lee951@example.com,+1-288-223-6485,Australia,Perth,2025-04-01 20:58:32.794066
CUST21870960,Jessica Jones,jessica.jones711@example.com,+1-802-230-2772,Mexico,Unknown,2026-02-11 20:58:32.794066
CUST26410464,Donald Lee,donald.lee302@example.com,+1-280-848-6483,Brazil,Unknown,2025-07-06 20:58:32.794066
CUST66896397,Michelle Garcia,michelle.garcia11@example.com,+1-908-489-3270,Germany,Munich,2025-12-11 20:58:32.794066
CUST36479143,Paul Martinez,paul.martinez544@example.com,+1-785-501-4627,Singapore,Unknown,2024-11-20 20:58:32.794066
CUST74391351,James Martin,james.martin806@example.com,+1-132-913-6781,United Kingdom,Leeds,2026-02-11 20:58:32.794066
CUST45580802,Sarah Jones,sarah.jones481@example.com,+1-629-218-2873,United States,Phoenix,2025-09-25 20:58:32.794066
CUST17772025,James Anderson,james.anderson899@example.com,+1-964-455-7781,Japan,Unknown,2025-02-22 20:58:32.794066
CUST91788879,William Robinson,william.robinson243@example.com,+1-352-881-3419,Spain,Unknown,2025-11-11 20:58:32.794066
CUST34824225,Susan Sanchez,susan.sanchez799@example.com,+1-699-643-2301,Canada,Montreal,2024-09-02 20:58:32.794066
CUST28245208,John Davis,john.davis536@example.com,+1-614-595-4907,Mexico,Unknown,2025-12-19 20:58:32.794066
CUST72815547,Margaret Jackson,margaret.jackson946@example.com,+1-150-122-4610,Australia,Sydney,2025-08-26 20:58:32.794066
CUST06695796,Joseph Martinez,joseph.martinez848@example.com,+1-650-473-1123,Denmark,Unknown,2026-02-07 20:58:32.794066
CUST03169407,Christopher Gonzalez,christopher.gonzalez663@example.com,+1-345-780-9901,Norway,Unknown,2025-11-07 20:58:32.794066
CUST66471232,Margaret Clark,margaret.clark842@example.com,+1-854-672-2559,Brazil,Unknown,2025-09-05 20:58:32.794066
CUST78163356,Margaret Thompson,margaret.thompson861@example.com,+1-485-750-8640,Canada,Vancouver,2026-01-27 20:58:32.794066
CUST80164078,Jessica Ramirez,jessica.ramirez711@example.com,+1-797-615-7486,India,Mumbai,2024-12-03 20:58:32.794066
CUST07691623,Donna Sanchez,donna.sanchez286@example.com,+1-392-357-6738,Brazil,Unknown,2024-09-27 20:58:32.794066
CUST04834074,Robert Davis,robert.davis133@example.com,+1-516-213-7716,Spain,Unknown,2025-03-22 20:58:32.794066
CUST66301528,Richard Wilson,richard.wilson837@example.com,+1-920-126-1209,South Korea,Unknown,2025-11-07 20:58:32.794066
CUST70731959,Linda Smith,linda.smith449@example.com,+1-716-551-3255,United States,Chicago,2026-01-16 20:58:32.794066
CUST43820823,Christopher Wilson,christopher.wilson807@example.com,+1-575-527-6996,Germany,Frankfurt,2025-07-26 20:58:32.794066
CUST52976728,Joshua Thompson,joshua.thompson563@example.com,+1-388-218-8397,Germany,Cologne,2024-12-10 20:58:32.794066
CUST26556943,Emily Miller,emily.miller74@example.com,+1-984-517-4485,Spain,Unknown,2025-06-29 20:58:32.794066
CUST23841585,Michelle Martin,michelle.martin108@example.com,+1-263-856-1192,Germany,Cologne,2025-08-13 20:58:32.794066
CUST77830915,Emily Harris,emily.harris588@example.com,+1-202-175-9454,South Korea,Unknown,2026-01-29 20:58:32.794066
CUST43491387,Matthew Wilson,matthew.wilson996@example.com,+1-527-531-4694,Italy,Unknown,2025-12-01 20:58:32.794066
CUST25373220,Joshua Jones,joshua.jones780@example.com,+1-977-251-1988,Brazil,Unknown,2025-11-11 20:58:32.794066
CUST25335700,Mark White,mark.white13@example.com,+1-496-799-5051,Sweden,Unknown,2025-09-06 20:58:32.794066
CUST86235047,Sarah Jackson,sarah.jackson711@example.com,+1-381-485-9710,Spain,Unknown,2025-09-18 20:58:32.794066
CUST12410386,Robert Gonzalez,robert.gonzalez353@example.com,+1-263-734-8324,Netherlands,Unknown,2025-07-26 20:58:32.794066
CUST45125582,Patricia Williams,patricia.williams333@example.com,+1-620-595-4010,Denmark,Unknown,2025-12-22 20:58:32.794066
CUST39086137,James Sanchez,james.sanchez221@example.com,+1-534-936-7501,Japan,Unknown,2025-12-09 20:58:32.794066
CUST29642378,Andrew Lee,andrew.lee805@example.com,+1-299-695-7746,Italy,Unknown,2025-09-09 20:58:32.794066
CUST02022815,Patricia Wilson,patricia.wilson387@example.com,+1-127-714-6904,Canada,Calgary,2025-03-25 20:58:32.794066
CUST28003915,Donna Ramirez,donna.ramirez94@example.com,+1-922-393-9943,United States,Chicago,2025-04-02 20:58:32.794066
CUST77581780,Jennifer Wilson,jennifer.wilson32@example.com,+1-881-576-5916,South Korea,Unknown,2024-02-20 20:58:32.794066
CUST05336656,Paul Robinson,paul.robinson162@example.com,+1-999-261-1298,Brazil,Unknown,2026-01-19 20:58:32.794066
CUST00407763,Christopher Moore,christopher.moore768@example.com,+1-435-547-4961,Italy,Unknown,2025-07-20 20:58:32.794066
CUST83344522,Nancy Davis,nancy.davis278@example.com,+1-843-531-4984,Australia,Adelaide,2025-11-23 20:58:32.794066
CUST65994325,Elizabeth Harris,elizabeth.harris696@example.com,+1-632-551-1174,Norway,Unknown,2025-10-05 20:58:32.794066
CUST90715432,Michael Miller,michael.miller907@example.com,+1-242-298-8513,Australia,Adelaide,2026-02-07 20:58:32.794066
CUST05603033,Michelle Davis,michelle.davis532@example.com,+1-484-407-4954,Singapore,Unknown,2025-10-15 20:58:32.794066
CUST36469896,John Lewis,john.lewis862@example.com,+1-903-387-6379,Japan,Unknown,2026-01-01 20:58:32.794066
CUST44615173,Margaret Jones,margaret.jones211@example.com,+1-308-963-3656,Norway,Unknown,2024-02-20 20:58:32.794066
CUST92364739,Elizabeth Johnson,elizabeth.johnson442@example.com,+1-363-351-7461,India,Delhi,2025-11-29 20:58:32.794066
CUST15431182,Sandra Davis,sandra.davis271@example.com,+1-161-680-8261,Canada,Toronto,2025-03-25 20:58:32.794066
CUST46100212,Mark Gonzalez,mark.gonzalez160@example.com,+1-796-591-5636,Spain,Unknown,2024-09-09 20:58:32.794066
CUST67482450,William Sanchez,william.sanchez903@example.com,+1-426-721-2359,Mexico,Unknown,2025-08-24 20:58:32.794066
CUST70405597,Emily Perez,emily.perez908@example.com,+1-282-743-5991,Canada,Montreal,2025-10-23 20:58:32.794066
CUST94920711,Joshua Smith,joshua.smith603@example.com,+1-101-513-8457,Canada,Calgary,2025-09-30 20:58:32.794066
CUST17124089,Barbara Gonzalez,barbara.gonzalez304@example.com,+1-766-585-2020,South Korea,Unknown,2025-01-27 20:58:32.794066
CUST24253791,Donald Jackson,donald.jackson283@example.com,+1-151-169-6264,Norway,Unknown,2025-09-06 20:58:32.794066
CUST78829842,Kimberly Clark,kimberly.clark549@example.com,+1-326-177-8688,Japan,Unknown,2026-01-26 20:58:32.794066
CUST85083775,Richard Wilson,richard.wilson798@example.com,+1-179-873-3877,Brazil,Unknown,2025-02-21 20:58:32.794066
CUST93275739,Lisa White,lisa.white297@example.com,+1-537-718-6898,Canada,Calgary,2025-11-27 20:58:32.794066
CUST77703995,Jessica Jackson,jessica.jackson247@example.com,+1-894-738-7999,Germany,Cologne,2025-07-17 20:58:32.794066
CUST24012427,Lisa Thomas,lisa.thomas948@example.com,+1-427-631-9968,United Kingdom,Leeds,2025-11-26 20:58:32.794066
CUST89509423,Thomas Williams,thomas.williams168@example.com,+1-479-266-2171,South Korea,Unknown,2025-03-31 20:58:32.794066
CUST67060774,John Lopez,john.lopez915@example.com,+1-187-834-8517,France,Paris,2026-01-26 20:58:32.794066
CUST59376120,Robert Wilson,robert.wilson105@example.com,+1-363-383-5009,Spain,Unknown,2025-12-07 20:58:32.794066
CUST73666547,Donald Lewis,donald.lewis855@example.com,+1-371-475-4093,Singapore,Unknown,2024-09-22 20:58:32.794066
CUST62844217,John Thompson,john.thompson451@example.com,+1-873-112-6085,Spain,Unknown,2025-01-07 20:58:32.794066
CUST59952199,Michelle Lopez,michelle.lopez853@example.com,+1-525-664-8080,South Korea,Unknown,2025-06-13 20:58:32.794066
CUST38407326,Jennifer Sanchez,jennifer.sanchez513@example.com,+1-900-945-3766,Norway,Unknown,2026-02-08 20:58:32.794066
CUST09701678,Donald Brown,donald.brown754@example.com,+1-444-837-9479,France,Nice,2025-11-02 20:58:32.794066
CUST62619211,Margaret Thomas,margaret.thomas352@example.com,+1-374-248-4488,Japan,Unknown,2025-02-21 20:58:32.794066
CUST61553690,Joseph Robinson,joseph.robinson607@example.com,+1-177-726-8535,Brazil,Unknown,2025-08-09 20:58:32.794066
CUST06125142,James Robinson,james.robinson871@example.com,+1-310-822-2474,India,Delhi,2024-03-10 20:58:32.794066
CUST91104425,Linda Lee,linda.lee621@example.com,+1-826-677-6120,India,Bangalore,2025-11-20 20:58:32.794066
CUST37376950,Jessica Perez,jessica.perez532@example.com,+1-662-524-1103,Brazil,Unknown,2024-07-17 20:58:32.794066
CUST25292736,Mark Johnson,mark.johnson536@example.com,+1-919-845-1953,Netherlands,Unknown,2024-02-20 20:58:32.794066
CUST42400744,Daniel Martinez,daniel.martinez242@example.com,+1-967-694-2206,Netherlands,Unknown,2025-03-29 20:58:32.794066
CUST65623441,Lisa Miller,lisa.miller615@example.com,+1-492-587-9967,Denmark,Unknown,2025-05-26 20:58:32.794066
CUST20622567,Mark Clark,mark.clark976@example.com,+1-594-879-2217,Japan,Unknown,2025-12-17 20:58:32.794066
CUST88424401,Donna Johnson,donna.johnson117@example.com,+1-957-900-6373,Australia,Perth,2025-08-19 20:58:32.794066
CUST36915741,Matthew Williams,matthew.williams127@example.com,+1-720-922-3287,France,Nice,2026-02-03 20:58:32.794066
CUST09855296,Anthony Lee,anthony.lee835@example.com,+1-308-652-9128,Germany,Frankfurt,2025-04-01 20:58:32.794066
CUST34395850,Lisa Martinez,lisa.martinez853@example.com,+1-327-308-8251,Italy,Unknown,2025-08-26 20:58:32.794066
CUST71196511,Sarah Gonzalez,sarah.gonzalez948@example.com,+1-307-992-4073,Norway,Unknown,2025-12-02 20:58:32.794066
CUST15837533,Kimberly Moore,kimberly.moore776@example.com,+1-459-365-6755,India,Mumbai,2025-04-19 20:58:32.794066
CUST40120022,Joseph Johnson,joseph.johnson808@example.com,+1-272-115-3663,United States,Houston,2025-09-11 20:58:32.794066
CUST74815014,David Williams,david.williams768@example.com,+1-106-950-9964,Australia,Brisbane,2025-10-28 20:58:32.794066
CUST87150481,Karen Ramirez,karen.ramirez438@example.com,+1-836-732-8692,India,Delhi,2025-11-17 20:58:32.794066
CUST99262455,Christopher Robinson,christopher.robinson876@example.com,+1-963-885-9647,Canada,Montreal,2024-08-26 20:58:32.794066
CUST45199369,Nancy Harris,nancy.harris428@example.com,+1-401-655-5705,Singapore,Unknown,2024-12-07 20:58:32.794066
